Alert_ID,Alert,Date,Time,Lat,Long,Vehicle,Speed
103831,cas_hmw,27/06/2022,16:16:46,12.916831,80.106779,805,3
103832,cas_hmw,27/06/2022,16:16:52,12.916831,80.106779,805,3
103833,cas_ldw,27/06/2022,16:17:00,12.916831,80.106779,805,3
103834,cas_hmw,27/06/2022,16:18:58,12.927041,80.118134,805,17
103835,cas_hmw,27/06/2022,16:22:56,12.934524,80.125525,805,17
103836,cas_hmw,27/06/2022,16:23:53,12.93585,80.126688,805,21
103837,cas_ldw,27/06/2022,16:24:22,12.937662,80.128334,805,45
103838,cas_hmw,27/06/2022,16:25:32,12.943554,80.134072,805,37
103839,cas_hmw,27/06/2022,16:25:36,12.943554,80.134072,805,37
103840,cas_hmw,27/06/2022,16:26:18,12.946442,80.136392,805,48
103841,cas_hmw,27/06/2022,16:26:48,12.949642,80.138784,805,49
103842,cas_hmw,27/06/2022,16:27:06,12.951685,80.140388,805,31
103843,cas_hmw,27/06/2022,16:30:26,12.961434,80.145751,805,51
103844,cas_hmw,27/06/2022,16:30:28,12.961434,80.145751,805,51
103845,cas_hmw,27/06/2022,16:30:40,12.963243,80.146714,805,42
103846,cas_hmw,27/06/2022,16:31:08,12.965284,80.147983,805,34
103847,cas_hmw,27/06/2022,16:31:43,12.968212,80.149463,805,51
103848,cas_fcw,27/06/2022,16:31:53,12.969921,80.150275,805,49
103849,cas_hmw,27/06/2022,16:32:06,12.971702,80.151117,805,53
103850,cas_hmw,27/06/2022,16:32:18,12.971702,80.151117,805,53
103851,cas_hmw,27/06/2022,16:32:31,12.972961,80.152516,805,46
103852,cas_hmw,27/06/2022,16:32:46,12.973877,80.153927,805,50
103853,cas_hmw,27/06/2022,16:33:06,12.975902,80.156844,805,44
103854,cas_hmw,27/06/2022,16:33:16,12.975902,80.156844,805,44
103855,cas_ldw,27/06/2022,16:33:55,12.978958,80.161272,805,44
103856,cas_ldw,27/06/2022,16:34:03,12.978958,80.161272,805,44
103857,cas_hmw,27/06/2022,16:34:12,12.977934,80.159822,805,55
103858,cas_hmw,27/06/2022,16:34:21,12.978958,80.161272,805,44
103859,cas_ldw,27/06/2022,16:34:30,12.978958,80.161272,805,44
103860,cas_ldw,27/06/2022,16:34:47,12.981581,80.166792,805,58
103861,cas_hmw,27/06/2022,16:34:52,12.9826,80.168507,805,50
103862,cas_hmw,27/06/2022,16:34:55,12.9826,80.168507,805,50
103863,cas_hmw,27/06/2022,16:36:25,12.987186,80.175694,805,15
103864,cas_hmw,27/06/2022,16:36:46,12.987568,80.176235,805,31
103865,cas_hmw,27/06/2022,16:36:47,12.987568,80.176235,805,31
103866,cas_hmw,27/06/2022,16:38:41,12.993241,80.18405,805,12
103867,cas_hmw,27/06/2022,16:38:46,12.993452,80.184436,805,0
103868,cas_ldw,27/06/2022,16:39:02,12.993589,80.18467,805,6
103869,cas_hmw,27/06/2022,16:39:31,12.994409,80.186211,805,45
103870,cas_hmw,27/06/2022,16:39:54,12.995261,80.187911,805,54
103871,cas_hmw,27/06/2022,16:40:09,12.996548,80.18982,805,48
103872,cas_hmw,27/06/2022,16:40:26,12.997583,80.191038,805,33
103873,cas_hmw,27/06/2022,16:40:37,12.998453,80.192177,805,33
103874,cas_hmw,27/06/2022,16:41:16,13.000261,80.194408,805,42
103875,cas_hmw,27/06/2022,16:41:22,13.001239,80.195583,805,26
103876,cas_hmw,27/06/2022,16:41:32,13.001239,80.195583,805,26
103877,cas_hmw,27/06/2022,16:41:56,13.001975,80.198262,805,47
103878,cas_hmw,27/06/2022,16:42:20,13.00202,80.200051,805,42
103879,cas_hmw,27/06/2022,16:42:28,13.003853,80.200926,805,47
103880,cas_hmw,27/06/2022,16:42:53,13.004967,80.201294,805,34
103881,cas_hmw,27/06/2022,16:43:17,13.007278,80.203613,805,24
103882,cas_fcw,27/06/2022,16:43:35,13.008282,80.203614,805,28
103883,cas_hmw,27/06/2022,16:44:31,13.007847,80.206996,805,43
103884,cas_hmw,27/06/2022,16:45:00,13.008391,80.210036,805,45
103885,cas_hmw,27/06/2022,16:45:03,13.008391,80.210036,805,45
103886,cas_hmw,27/06/2022,16:45:05,13.008988,80.211646,805,45
103887,cas_hmw,27/06/2022,16:45:11,13.008988,80.211646,805,45
103888,cas_hmw,27/06/2022,16:45:15,13.008988,80.211646,805,45
103889,cas_hmw,27/06/2022,16:45:23,13.009644,80.213437,805,46
103890,cas_hmw,27/06/2022,16:48:42,13.015447,80.225308,805,0
103891,cas_hmw,27/06/2022,16:49:19,13.01446,80.226096,805,28
103892,cas_hmw,27/06/2022,16:51:20,13.008068,80.23439,805,25
103893,cas_hmw,27/06/2022,16:51:22,13.008068,80.23439,805,25
103894,cas_ldw,27/06/2022,16:56:03,13.006878,80.251355,805,0
103895,cas_hmw,27/06/2022,16:56:11,13.006878,80.251355,805,0
103896,cas_ldw,27/06/2022,16:56:19,13.006878,80.251355,805,0
103897,cas_ldw,27/06/2022,16:59:35,13.008742,80.259011,805,22
103898,cas_hmw,27/06/2022,17:00:06,13.009616,80.259032,805,37
103899,cas_hmw,27/06/2022,17:00:09,13.011717,80.259098,805,57
103900,cas_pcw,27/06/2022,17:01:23,13.018173,80.260874,805,37
103901,cas_pcw,27/06/2022,17:01:43,13.019347,80.261752,805,8
103902,cas_hmw,27/06/2022,17:03:46,13.022941,80.263797,805,19
103903,cas_hmw,27/06/2022,17:03:46,13.022941,80.263797,805,19
103904,cas_pcw,27/06/2022,17:08:22,13.029295,80.26608,805,9
103905,cas_pcw,27/06/2022,17:08:53,13.029253,80.266449,805,2
103906,cas_hmw,27/06/2022,17:15:46,13.041006,80.268134,805,16
103907,cas_hmw,27/06/2022,17:15:51,13.041006,80.268134,805,16
103908,cas_hmw,27/06/2022,17:15:54,13.041006,80.268134,805,16
103909,cas_hmw,27/06/2022,17:16:11,13.041006,80.268134,805,16
103910,cas_pcw,27/06/2022,17:16:32,13.043997,80.26711,805,27
103911,cas_pcw,27/06/2022,17:20:40,13.053411,80.26381,805,15
103912,cas_pcw,27/06/2022,17:21:31,13.054378,80.264055,805,17
103913,cas_pcw,27/06/2022,17:26:45,13.066887,80.268459,805,23
103914,cas_pcw,27/06/2022,17:27:21,13.068474,80.268598,805,22
103915,cas_pcw,27/06/2022,17:28:00,13.068999,80.267176,805,14
103916,cas_hmw,27/06/2022,17:34:41,13.06766,80.255134,805,0
103917,cas_hmw,27/06/2022,17:34:43,13.06766,80.255134,805,0
103918,cas_hmw,27/06/2022,17:34:55,13.067515,80.255074,805,0
103919,cas_pcw,27/06/2022,17:41:43,13.064499,80.247835,805,0
103920,cas_hmw,28/06/2022,07:15:24,13.06697,80.268582,805,25
103921,cas_pcw,28/06/2022,07:23:01,13.058711,80.2655,805,21
103922,cas_pcw,28/06/2022,07:26:15,13.049002,80.26494,805,30
103923,cas_hmw,28/06/2022,07:36:32,13.022936,80.263833,805,31
103924,cas_hmw,28/06/2022,07:36:40,13.022153,80.26346,805,35
103925,cas_hmw,28/06/2022,07:40:00,13.012434,80.259267,805,43
103926,cas_hmw,28/06/2022,07:45:56,13.006687,80.24572,805,36
103927,cas_hmw,28/06/2022,07:46:00,13.006687,80.24572,805,36
103928,cas_hmw,28/06/2022,07:46:02,13.006687,80.24572,805,36
103929,cas_hmw,28/06/2022,07:47:09,13.006894,80.240015,805,0
103930,cas_ldw,28/06/2022,07:47:38,13.007508,80.236841,805,49
103931,cas_hmw,28/06/2022,07:47:43,13.007508,80.236841,805,49
103932,cas_ldw,28/06/2022,07:48:26,13.007754,80.235554,805,45
103933,cas_hmw,28/06/2022,07:49:12,13.009147,80.228468,805,44
103934,cas_hmw,28/06/2022,07:50:13,13.011452,80.223173,805,22
103935,cas_hmw,28/06/2022,07:50:19,13.011452,80.223173,805,22
103936,cas_hmw,28/06/2022,07:52:39,13.008876,80.211543,805,56
103937,cas_hmw,28/06/2022,07:53:00,13.006934,80.204349,805,28
103938,cas_hmw,28/06/2022,07:53:52,13.00332,80.200822,805,48
103939,cas_hmw,28/06/2022,07:54:00,13.00332,80.200822,805,48
103940,cas_hmw,28/06/2022,07:54:02,13.00332,80.200822,805,48
103941,cas_hmw,28/06/2022,07:54:13,13.001853,80.199957,805,41
103942,cas_ldw,28/06/2022,07:54:41,13.001885,80.196737,805,45
103943,cas_ldw,28/06/2022,07:54:57,13.000861,80.195309,805,55
103944,cas_ldw,28/06/2022,07:55:11,12.999476,80.193532,805,46
103945,cas_hmw,28/06/2022,07:55:22,12.999476,80.193532,805,46
103946,cas_hmw,28/06/2022,07:55:56,12.99698,80.190484,805,45
103947,cas_hmw,28/06/2022,07:56:08,12.99601,80.189424,805,22
103948,cas_fcw,28/06/2022,07:56:25,12.995378,80.188376,805,36
103949,cas_hmw,28/06/2022,07:56:47,12.994074,80.185794,805,24
103950,cas_ldw,28/06/2022,07:57:05,12.993488,80.184669,805,42
103951,cas_ldw,28/06/2022,07:57:18,12.992473,80.182909,805,50
103952,cas_fcw,28/06/2022,07:57:54,12.989959,80.179632,805,43
103953,cas_ldw,28/06/2022,07:58:57,12.986215,80.174512,805,53
103954,cas_ldw,28/06/2022,07:59:12,12.984902,80.172583,805,55
103955,cas_ldw,28/06/2022,07:59:29,12.983807,80.170728,805,53
103956,cas_ldw,28/06/2022,07:59:45,12.98271,80.168886,805,59
103957,cas_ldw,28/06/2022,08:00:03,12.98271,80.168886,805,59
103958,cas_ldw,28/06/2022,08:00:39,12.979826,80.16284,805,54
103959,cas_hmw,28/06/2022,08:02:32,12.971791,80.151348,805,23
103960,cas_hmw,28/06/2022,08:05:04,12.96198,80.14635,805,12
103961,cas_hmw,28/06/2022,08:09:22,12.950249,80.139447,805,32
103962,cas_hmw,28/06/2022,08:10:33,12.944326,80.134872,805,48
103963,cas_hmw,28/06/2022,08:10:33,12.944326,80.134872,805,48
103964,cas_hmw,28/06/2022,08:10:34,12.944326,80.134872,805,48
103965,cas_hmw,28/06/2022,08:10:38,12.944326,80.134872,805,48
103966,cas_hmw,28/06/2022,08:10:40,12.944326,80.134872,805,48
103967,cas_hmw,28/06/2022,08:11:30,12.94139,80.132047,805,34
103968,cas_hmw,28/06/2022,08:13:48,12.939132,80.129807,805,44
103969,cas_hmw,28/06/2022,08:13:48,12.939132,80.129807,805,44
103970,cas_ldw,28/06/2022,08:14:24,12.939132,80.129807,805,44
103971,cas_hmw,28/06/2022,08:14:40,12.939132,80.129807,805,44
103972,cas_ldw,28/06/2022,08:15:33,12.922838,80.114044,805,58
103973,cas_ldw,28/06/2022,08:15:42,12.92179,80.113014,805,58
103974,cas_ldw,28/06/2022,08:16:02,12.919805,80.110834,805,58
103975,cas_ldw,28/06/2022,08:16:22,12.917964,80.108516,805,57
103976,cas_hmw,28/06/2022,08:19:44,12.906867,80.096773,805,53
103977,cas_hmw,28/06/2022,08:20:55,12.903263,80.094011,805,47
103978,cas_hmw,28/06/2022,08:21:58,12.897398,80.089571,805,13
103979,cas_hmw,28/06/2022,08:22:29,12.895443,80.088109,805,42
103980,cas_ldw,28/06/2022,08:23:39,12.888529,80.083997,805,57
103981,cas_hmw,28/06/2022,08:23:54,12.885859,80.082894,805,50
103982,cas_hmw,28/06/2022,08:24:50,12.881474,80.081264,805,34
103983,cas_hmw,28/06/2022,08:26:43,12.87841,80.082392,805,36
103984,cas_pcw,28/06/2022,10:39:36,12.87385,80.085014,805,0
103985,cas_pcw,28/06/2022,10:56:22,12.875591,80.08422,805,16
103986,cas_pcw,28/06/2022,10:56:28,12.875798,80.083774,805,14
103987,cas_pcw,28/06/2022,10:56:56,12.876064,80.083179,805,9
103988,cas_pcw,28/06/2022,15:00:51,12.876161,80.083183,805,4
103989,cas_pcw,28/06/2022,15:00:56,12.876161,80.083183,805,4
103990,cas_pcw,28/06/2022,15:00:59,12.876161,80.083183,805,4
103991,cas_ldw,28/06/2022,16:08:57,12.884925,80.082099,805,46
103992,cas_hmw,28/06/2022,16:08:57,12.884925,80.082099,805,46
103993,cas_ldw,28/06/2022,16:09:19,12.888369,80.083772,805,46
103994,cas_ldw,28/06/2022,16:09:35,12.890192,80.084546,805,59
103995,cas_hmw,28/06/2022,16:09:50,12.892287,80.085593,805,54
103996,cas_hmw,28/06/2022,16:10:32,12.89571,80.08813,805,55
103997,cas_hmw,28/06/2022,16:10:57,12.899129,80.090676,805,55
103998,cas_hmw,28/06/2022,16:11:13,12.900935,80.092042,805,59
103999,cas_hmw,28/06/2022,16:11:36,12.902714,80.093419,805,47
104000,cas_hmw,28/06/2022,16:12:19,12.905368,80.095548,805,8
104001,cas_hmw,28/06/2022,16:12:50,12.907803,80.097363,805,61
104002,cas_hmw,28/06/2022,16:13:07,12.909245,80.098792,805,41
104003,cas_hmw,28/06/2022,16:14:22,12.913396,80.101523,805,53
104004,cas_ldw,28/06/2022,16:14:38,12.915402,80.102526,805,53
104005,cas_hmw,28/06/2022,16:14:47,12.915774,80.104371,805,54
104006,cas_hmw,28/06/2022,16:15:25,12.916758,80.106608,805,0
104007,cas_hmw,28/06/2022,16:15:42,12.917137,80.107341,805,32
104008,cas_hmw,28/06/2022,16:16:00,12.917763,80.10822,805,31
104009,cas_ldw,28/06/2022,16:16:21,12.918905,80.109627,805,51
104010,cas_hmw,28/06/2022,16:16:25,12.920067,80.111057,805,47
104011,cas_hmw,28/06/2022,16:16:29,12.920067,80.111057,805,47
104012,cas_hmw,28/06/2022,16:17:01,12.922708,80.113789,805,29
104013,cas_ldw,28/06/2022,16:17:17,12.923406,80.11447,805,27
104014,cas_hmw,28/06/2022,16:17:26,12.92438,80.11545,805,44
104015,cas_fcw,28/06/2022,16:17:41,12.925812,80.11692,805,46
104016,cas_hmw,28/06/2022,16:18:18,12.927401,80.118477,805,30
104017,cas_hmw,28/06/2022,16:19:10,12.929922,80.121008,805,14
104018,cas_hmw,28/06/2022,16:20:14,12.934241,80.125342,805,37
104019,cas_hmw,28/06/2022,16:20:14,12.934241,80.125342,805,37
104020,cas_hmw,28/06/2022,16:20:36,12.93598,80.126876,805,21
104021,cas_hmw,28/06/2022,16:20:47,12.93598,80.126876,805,21
104022,cas_ldw,28/06/2022,16:21:13,12.938052,80.128726,805,45
104023,cas_fcw,28/06/2022,16:21:16,12.938052,80.128726,805,45
104024,cas_hmw,28/06/2022,16:21:29,12.939742,80.13019,805,53
104025,cas_hmw,28/06/2022,16:22:15,12.942479,80.132937,805,24
104026,cas_hmw,28/06/2022,16:22:15,12.942479,80.132937,805,24
104027,cas_hmw,28/06/2022,16:22:23,12.942479,80.132937,805,24
104028,cas_hmw,28/06/2022,16:22:30,12.943065,80.133612,805,26
104029,cas_hmw,28/06/2022,16:22:41,12.943065,80.133612,805,26
104030,cas_hmw,28/06/2022,16:22:43,12.943065,80.133612,805,26
104031,cas_hmw,28/06/2022,16:22:46,12.943929,80.13444,805,35
104032,cas_hmw,28/06/2022,16:22:46,12.943929,80.13444,805,35
104033,cas_hmw,28/06/2022,16:23:22,12.945935,80.135976,805,43
104034,cas_ldw,28/06/2022,16:23:37,12.947294,80.136994,805,43
104035,cas_hmw,28/06/2022,16:24:29,12.950444,80.139336,805,20
104036,cas_hmw,28/06/2022,16:24:40,12.951196,80.139966,805,28
104037,cas_hmw,28/06/2022,16:24:41,12.951196,80.139966,805,28
104038,cas_hmw,28/06/2022,16:24:43,12.951196,80.139966,805,28
104039,cas_hmw,28/06/2022,16:25:06,12.953204,80.141463,805,34
104040,cas_hmw,28/06/2022,16:26:20,12.955808,80.142908,805,0
104041,cas_hmw,28/06/2022,16:26:22,12.955808,80.142908,805,0
104042,cas_hmw,28/06/2022,16:26:22,12.955808,80.142908,805,0
104043,cas_hmw,28/06/2022,16:26:23,12.955808,80.142908,805,0
104044,cas_hmw,28/06/2022,16:26:25,12.955808,80.142908,805,0
104045,cas_hmw,28/06/2022,16:28:22,12.961002,80.145586,805,0
104046,cas_hmw,28/06/2022,16:28:42,12.961276,80.145682,805,22
104047,cas_ldw,28/06/2022,16:28:58,12.962387,80.146364,805,42
104048,cas_ldw,28/06/2022,16:29:21,12.965774,80.148307,805,48
104049,cas_hmw,28/06/2022,16:30:58,12.975778,80.156685,805,45
104050,cas_ldw,28/06/2022,16:31:18,12.976668,80.158,805,46
104051,cas_hmw,28/06/2022,16:31:45,12.97919,80.161652,805,57
104052,cas_hmw,28/06/2022,16:32:56,12.9842,80.171294,805,55
104053,cas_hmw,28/06/2022,16:32:56,12.9842,80.171294,805,55
104054,cas_hmw,28/06/2022,16:32:58,12.9842,80.171294,805,55
104055,cas_hmw,28/06/2022,16:32:59,12.9842,80.171294,805,55
104056,cas_hmw,28/06/2022,16:32:59,12.9842,80.171294,805,55
104057,cas_hmw,28/06/2022,16:32:59,12.9842,80.171294,805,55
104058,cas_hmw,28/06/2022,16:33:12,12.985229,80.172892,805,50
104059,cas_hmw,28/06/2022,16:33:18,12.985229,80.172892,805,50
104060,cas_hmw,28/06/2022,16:33:26,12.985936,80.173953,805,15
104061,cas_hmw,28/06/2022,16:33:42,12.986469,80.174737,805,28
104062,cas_hmw,28/06/2022,16:34:31,12.989008,80.178223,805,25
104063,cas_hmw,28/06/2022,16:34:59,12.989419,80.178711,805,18
104064,cas_ldw,28/06/2022,16:36:23,12.993822,80.185135,805,0
104065,cas_hmw,28/06/2022,16:37:08,12.995417,80.188247,805,55
104066,cas_hmw,28/06/2022,16:37:10,12.995417,80.188247,805,55
104067,cas_hmw,28/06/2022,16:37:24,12.99594,80.189134,805,15
104068,cas_hmw,28/06/2022,16:37:42,12.996803,80.190118,805,45
104069,cas_fcw,28/06/2022,16:38:03,12.997994,80.191607,805,43
104070,cas_hmw,28/06/2022,16:38:33,13.000116,80.194268,805,42
104071,cas_hmw,28/06/2022,16:38:36,13.000116,80.194268,805,42
104072,cas_hmw,28/06/2022,16:38:42,13.000116,80.194268,805,42
104073,cas_hmw,28/06/2022,16:39:19,13.002069,80.19762,805,39
104074,cas_fcw,28/06/2022,16:39:24,13.002069,80.19762,805,39
104075,cas_hmw,28/06/2022,16:39:36,13.001797,80.199182,805,37
104076,cas_fcw,28/06/2022,16:40:04,13.003926,80.200945,805,34
104077,cas_hmw,28/06/2022,16:41:07,13.007413,80.203657,805,41
104078,cas_hmw,28/06/2022,16:41:54,13.007703,80.206225,805,53
104079,cas_hmw,28/06/2022,16:42:09,13.008052,80.208519,805,59
104080,cas_hmw,28/06/2022,16:42:22,13.008627,80.21077,805,51
104081,cas_hmw,28/06/2022,16:42:39,13.009353,80.21271,805,47
104082,cas_hmw,28/06/2022,16:43:06,13.009883,80.21412,805,38
104083,cas_hmw,28/06/2022,16:44:06,13.012139,80.220627,805,0
104084,cas_hmw,28/06/2022,16:44:26,13.012328,80.221166,805,18
104085,cas_hmw,28/06/2022,16:45:35,13.015183,80.224897,805,0
104086,cas_hmw,28/06/2022,16:46:11,13.015452,80.225358,805,18
104087,cas_hmw,28/06/2022,16:46:27,13.014759,80.226012,805,32
104088,cas_hmw,28/06/2022,16:46:46,13.01348,80.226505,805,33
104089,cas_hmw,28/06/2022,16:47:26,13.009454,80.228182,805,41
104090,cas_hmw,28/06/2022,16:48:25,13.007912,80.234941,805,17
104091,cas_hmw,28/06/2022,16:49:58,13.006942,80.23981,805,22
104092,cas_hmw,28/06/2022,16:51:57,13.006756,80.247877,805,0
104093,cas_hmw,28/06/2022,16:52:49,13.006842,80.250909,805,17
104094,cas_hmw,28/06/2022,16:52:51,13.006842,80.250909,805,17
104095,cas_hmw,28/06/2022,16:52:51,13.006842,80.250909,805,17
104096,cas_hmw,28/06/2022,16:52:52,13.006842,80.250909,805,17
104097,cas_hmw,28/06/2022,16:53:19,13.006851,80.251545,805,26
104098,cas_hmw,28/06/2022,16:53:32,13.006602,80.252794,805,28
104099,cas_hmw,28/06/2022,16:55:22,13.00679,80.257327,805,0
104100,cas_hmw,28/06/2022,16:56:27,13.007516,80.258624,805,12
104101,cas_ldw,28/06/2022,16:56:50,13.008275,80.258987,805,26
104102,cas_ldw,28/06/2022,16:57:08,13.008924,80.259069,805,17
104103,cas_hmw,28/06/2022,17:01:17,13.023215,80.263957,805,25
104104,cas_pcw,28/06/2022,17:03:55,13.02798,80.263622,805,29
104105,cas_pcw,28/06/2022,17:06:18,13.031011,80.266813,805,28
104106,cas_pcw,28/06/2022,17:10:52,13.037452,80.267571,805,7
104107,cas_pcw,28/06/2022,17:11:16,13.038425,80.267617,805,25
104108,cas_hmw,28/06/2022,17:14:45,13.048301,80.265702,805,23
104109,cas_hmw,28/06/2022,17:14:47,13.048301,80.265702,805,23
104110,cas_hmw,28/06/2022,17:14:50,13.048301,80.265702,805,23
104111,cas_hmw,28/06/2022,17:14:51,13.048301,80.265702,805,23
104112,cas_hmw,28/06/2022,17:14:51,13.048301,80.265702,805,23
104113,cas_hmw,28/06/2022,17:18:11,13.055159,80.264319,805,16
104114,cas_hmw,28/06/2022,17:18:14,13.055159,80.264319,805,16
104115,cas_hmw,28/06/2022,17:18:14,13.055159,80.264319,805,16
104116,cas_hmw,28/06/2022,17:18:16,13.055159,80.264319,805,16
104117,cas_hmw,28/06/2022,17:18:16,13.055159,80.264319,805,16
104118,cas_pcw,28/06/2022,17:20:14,13.05932,80.26546,805,7
104119,cas_pcw,28/06/2022,17:20:19,13.05945,80.265557,805,0
104120,cas_pcw,28/06/2022,17:21:31,13.062217,80.266488,805,32
104121,cas_hmw,28/06/2022,17:24:34,13.066271,80.26813,805,9
104122,cas_hmw,28/06/2022,17:24:35,13.066357,80.268217,805,6
104123,cas_pcw,28/06/2022,17:27:31,13.069622,80.266525,805,20
104124,cas_hmw,28/06/2022,17:37:00,13.067597,80.24959,805,7
104125,cas_pcw,28/06/2022,17:39:16,13.064443,80.247956,805,0
104126,cas_pcw,28/06/2022,17:39:35,13.064196,80.24903,805,0
104127,cas_hmw,29/06/2022,07:14:03,13.068593,80.25782,805,29
104128,cas_hmw,29/06/2022,07:14:04,13.068593,80.25782,805,29
104129,cas_ldw,29/06/2022,07:16:26,13.067108,80.259374,805,28
104130,cas_hmw,29/06/2022,07:17:20,13.066466,80.26825,805,26
104131,cas_hmw,29/06/2022,07:18:30,13.067215,80.270338,805,33
104132,cas_pcw,29/06/2022,07:22:54,13.058472,80.265477,805,18
104133,cas_pcw,29/06/2022,07:26:40,13.048988,80.264837,805,39
104134,cas_hmw,29/06/2022,07:28:39,13.042616,80.268034,805,40
104135,cas_pcw,29/06/2022,07:31:00,13.03713,80.267674,805,7
104136,cas_pcw,29/06/2022,07:35:31,13.025027,80.265221,805,26
104137,cas_pcw,29/06/2022,07:40:52,13.007809,80.259341,805,27
104138,cas_pcw,29/06/2022,07:41:03,13.007386,80.259254,805,18
104139,cas_hmw,29/06/2022,07:44:58,13.006692,80.251494,805,22
104140,cas_fcw,29/06/2022,07:48:59,13.006618,80.242103,805,38
104141,cas_hmw,29/06/2022,07:49:54,13.007192,80.238119,805,36
104142,cas_hmw,29/06/2022,07:52:47,13.011814,80.221998,805,29
104143,cas_hmw,29/06/2022,07:54:18,13.009253,80.212523,805,39
104144,cas_hmw,29/06/2022,07:55:56,13.00563,80.20217,805,35
104145,cas_hmw,29/06/2022,07:56:13,13.003966,80.201079,805,46
104146,cas_hmw,29/06/2022,07:56:15,13.003966,80.201079,805,46
104147,cas_hmw,29/06/2022,07:56:32,13.002116,80.200354,805,35
104148,cas_hmw,29/06/2022,07:56:38,13.002116,80.200354,805,35
104149,cas_ldw,29/06/2022,07:56:50,13.001742,80.199435,805,41
104150,cas_ldw,29/06/2022,07:57:08,13.001917,80.196793,805,52
104151,cas_ldw,29/06/2022,07:57:44,12.998382,80.192169,805,57
104152,cas_hmw,29/06/2022,07:58:02,12.996505,80.189895,805,58
104153,cas_hmw,29/06/2022,07:58:06,12.996505,80.189895,805,58
104154,cas_hmw,29/06/2022,07:58:13,12.995717,80.188967,805,36
104155,cas_hmw,29/06/2022,07:58:20,12.995717,80.188967,805,36
104156,cas_hmw,29/06/2022,07:58:35,12.99495,80.18748,805,33
104157,cas_hmw,29/06/2022,07:59:00,12.994109,80.185881,805,23
104158,cas_hmw,29/06/2022,07:59:19,12.993404,80.184542,805,41
104159,cas_hmw,29/06/2022,08:00:00,12.991097,80.181051,805,40
104160,cas_hmw,29/06/2022,08:01:20,12.987416,80.176225,805,36
104161,cas_ldw,29/06/2022,08:01:32,12.986735,80.17528,805,44
104162,cas_hmw,29/06/2022,08:04:01,12.979352,80.161987,805,41
104163,cas_hmw,29/06/2022,08:04:13,12.979352,80.161987,805,41
104164,cas_hmw,29/06/2022,08:04:22,12.97799,80.16008,805,48
104165,cas_hmw,29/06/2022,08:04:32,12.97731,80.159053,805,48
104166,cas_hmw,29/06/2022,08:05:02,12.975273,80.155964,805,50
104167,cas_hmw,29/06/2022,08:05:17,12.973955,80.15411,805,46
104168,cas_hmw,29/06/2022,08:05:54,12.97189,80.151325,805,42
104169,cas_hmw,29/06/2022,08:05:58,12.970844,80.150743,805,48
104170,cas_ldw,29/06/2022,08:08:28,12.959758,80.145099,805,54
104171,cas_hmw,29/06/2022,08:09:12,12.956681,80.143366,805,31
104172,cas_hmw,29/06/2022,08:12:57,12.949891,80.139093,805,36
104173,cas_ldw,29/06/2022,08:14:17,12.943368,80.134026,805,47
104174,cas_hmw,29/06/2022,08:14:51,12.940342,80.130885,805,57
104175,cas_hmw,29/06/2022,08:16:15,12.934919,80.126076,805,48
104176,cas_hmw,29/06/2022,08:16:24,12.934919,80.126076,805,48
104177,cas_hmw,29/06/2022,08:17:47,12.930415,80.12168,805,35
104178,cas_hmw,29/06/2022,08:18:38,12.927357,80.118502,805,22
104179,cas_hmw,29/06/2022,08:18:39,12.927357,80.118502,805,22
104180,cas_ldw,29/06/2022,08:20:03,12.927357,80.118502,805,22
104181,cas_hmw,29/06/2022,08:20:14,12.919602,80.110571,805,56
104182,cas_hmw,29/06/2022,08:21:09,12.917104,80.107378,805,16
104183,cas_hmw,29/06/2022,08:21:10,12.917104,80.107378,805,16
104184,cas_hmw,29/06/2022,08:21:23,12.916538,80.106303,805,44
104185,cas_hmw,29/06/2022,08:21:48,12.915559,80.104525,805,57
104186,cas_hmw,29/06/2022,08:22:55,12.909275,80.099128,805,53
104187,cas_hmw,29/06/2022,08:23:01,12.908061,80.097738,805,44
104188,cas_hmw,29/06/2022,08:23:25,12.907094,80.097003,805,14
104189,cas_hmw,29/06/2022,08:23:25,12.907094,80.097003,805,14
104190,cas_hmw,29/06/2022,08:27:52,12.889896,80.084566,805,45
104191,cas_ldw,29/06/2022,08:28:05,12.886598,80.08322,805,59
104192,cas_hmw,29/06/2022,08:28:56,12.881131,80.081088,805,38
104193,cas_pcw,29/06/2022,08:31:30,12.876372,80.084234,805,19
104194,cas_hmw,29/06/2022,16:07:58,12.877916,80.083497,805,45
104195,cas_hmw,29/06/2022,16:13:22,12.881903,80.080869,805,45
104196,cas_ldw,29/06/2022,16:14:16,12.887564,80.083485,805,56
104197,cas_ldw,29/06/2022,16:14:32,12.890264,80.084596,805,58
104198,cas_ldw,29/06/2022,16:14:47,12.89159,80.085191,805,58
104199,cas_hmw,29/06/2022,16:16:38,12.905368,80.095375,805,52
104200,cas_hmw,29/06/2022,16:16:47,12.905368,80.095375,805,52
104201,cas_hmw,29/06/2022,16:17:44,12.907564,80.097022,805,55
104202,cas_hmw,29/06/2022,16:18:53,12.914162,80.101635,805,46
104203,cas_hmw,29/06/2022,16:19:11,12.915636,80.103231,805,56
104204,cas_hmw,29/06/2022,16:19:15,12.916078,80.105379,805,54
104205,cas_hmw,29/06/2022,16:19:51,12.917292,80.107637,805,38
104206,cas_hmw,29/06/2022,16:20:26,12.91945,80.110343,805,46
104207,cas_hmw,29/06/2022,16:20:41,12.920714,80.111785,805,45
